,Date,bt_Close**,bt_Volume,bt_Supply,bt_close_off_high,bt_volatility,bt_High,bt_Low
884,2016-06-19,763.78,136184992,15677795.526198644,-0.7293949499761763,0.02773923271088558,766.62,745.63
883,2016-06-20,737.23,174511008,15681789.914951915,0.7129186602870816,0.04103779142067994,764.08,732.73
882,2016-06-21,666.65,309944000,15685672.05880147,0.43022415039768735,0.13155677556123274,735.88,639.07
881,2016-06-22,596.12,266392992,15688744.727571629,0.8105055378879265,0.136940427385082,678.67,587.48
880,2016-06-23,623.98,253462000,15692249.554472899,-0.8496979912909111,0.11915840921264068,629.33,558.14
879,2016-06-24,665.3,224316992,15695526.407635653,-0.41799504073680294,0.0902522459157902,681.73,625.27
878,2016-06-25,665.12,126656000,15699670.812785663,0.1782156298428148,0.06789622414622426,691.73,646.56
877,2016-06-26,629.37,109225000,15703200.147766814,0.4927624872578986,0.07365639031129409,665.98,616.93
876,2016-06-27,655.28,122134000,15706830.15047003,-1.0,0.05523158814650034,655.28,620.52
875,2016-06-28,647.0,138384992,15710674.282843895,0.14059590316573467,0.032639416502051384,659.25,637.77
874,2016-06-29,639.89,142456000,15714300.0,-0.41585365853658895,0.025461094206048526,644.68,628.28
873,2016-06-30,673.34,138980000,15717954.96925773,-0.8937870585202399,0.060553552194071034,675.4,636.61
872,2016-07-01,676.3,134431008,15721832.012420524,0.18961352657005492,0.024623803009575843,686.15,669.59
871,2016-07-02,703.7,112354000,15725694.693761544,-1.0,0.0403410518227359,703.7,676.4
870,2016-07-03,658.66,129512000,15729595.524246197,0.6551107934238751,0.07937926436585958,704.97,649.01
869,2016-07-04,683.66,92008400,15733296.027265016,-1.0,0.05031876138433512,683.66,650.51
868,2016-07-05,670.63,130476000,15736829.602016015,0.3963083604777462,0.026960963686128655,683.49,665.07
867,2016-07-06,677.33,134960992,15740423.238303337,-0.20383275261325273,0.017123594164851912,681.9,670.42
866,2016-07-07,640.56,258091008,15743849.156987637,0.1861189801699734,0.10411597280596957,682.43,611.83
865,2016-07-08,666.52,141970000,15747520.87859329,-0.9874338624338588,0.04719911345580547,666.71,636.47
864,2016-07-09,650.96,180536000,15750552.000122895,-0.06488781079442385,0.04949128125093793,666.38,633.4
863,2016-07-10,649.36,102532000,15752436.0000616,-0.468721668177705,0.016953581309560362,652.29,641.26
862,2016-07-11,647.66,107910000,15754127.67501467,0.6341296928327709,0.022591290402171196,659.63,644.98
861,2016-07-12,664.55,138172992,15755891.708675044,-0.2478932584269642,0.04393163447892889,675.26,646.78
860,2016-07-13,654.47,131449000,15757355.846715663,1.0,0.021404933814681136,668.7,654.47
859,2016-07-14,658.08,98511400,15759048.106613176,-0.03406813627255956,0.015285180420265911,662.9,652.92
858,2016-07-15,663.26,81673104,15760609.187950427,-0.04975124378109119,0.012197157030811593,667.08,659.04
857,2016-07-16,660.77,50330200,15762540.43464443,0.5960729312763136,0.010741510741510736,666.46,659.33
856,2016-07-17,679.46,74407904,15764376.79922291,-0.715267550319099,0.030770857565824265,682.36,661.99
855,2016-07-18,673.11,69465000,15766070.307973437,0.306501547987611,0.019005310307291686,681.55,668.63
854,2016-07-19,672.86,61203300,15767805.735219808,-0.8513274336283325,0.008398489758301837,673.28,667.63
853,2016-07-20,665.68,94636400,15769630.447061652,0.5151515151515251,0.01422392651714442,672.93,663.36
852,2016-07-21,665.01,60491800,15771155.430745402,-0.5834767641996474,0.008733821385084946,666.22,660.41
851,2016-07-22,650.62,134169000,15772631.757400634,0.6072507552870117,0.02986825482764846,666.58,646.72
850,2016-07-23,655.56,69532200,15774119.751052536,-0.7936305732483931,0.012063374978869919,656.37,648.52
849,2016-07-24,661.28,118184000,15775835.281575128,-0.6453488372092961,0.015745868998031844,663.11,652.79
848,2016-07-25,654.1,78176496,15777215.638281608,0.8339264531435255,0.012748389438345074,661.83,653.4
847,2016-07-26,651.78,225135008,15778932.834698826,-0.14119922630560133,0.015804839276707016,656.22,645.88
846,2016-07-27,654.35,147460992,15780420.232291587,-0.3096559378468331,0.01382686493869219,657.46,648.45
845,2016-07-28,655.03,86428400,15782100.467154177,0.6516129032258324,0.004736512398967169,657.59,654.49
844,2016-07-29,656.99,60703500,15783816.048950516,-0.4617940199335895,0.004594648227015296,657.8,654.79
843,2016-07-30,655.05,38456100,15785123.706587285,0.5810473815461745,0.006103407862894006,658.22,654.21
842,2016-07-31,624.68,110818000,15787069.272267403,0.979301423027171,0.04719890093115549,655.28,624.36
841,2016-08-01,606.27,121887000,15788920.085110595,0.9614624505928868,0.03240473903298112,626.12,605.88
840,2016-08-02,547.47,330932992,15790571.784755329,0.6040235525024535,0.13443271767810025,612.85,531.33
839,2016-08-03,566.35,207982000,15792847.424737353,-0.5592580949386999,0.05797761819706204,573.36,541.55
838,2016-08-04,578.29,125292000,15794528.6880285,-0.8236151603498493,0.024226157893807544,579.5,565.78
837,2016-08-05,575.04,66127900,15796666.411032276,-0.2192771084337285,0.014352908625579227,578.28,569.98
836,2016-08-06,587.78,80797296,15798522.243016096,-0.9344955097728467,0.032920021564092225,588.4,569.47
835,2016-08-07,592.69,82398400,15800352.000202466,-0.09822263797942699,0.0181873862225019,597.51,586.82
834,2016-08-08,591.05,61194100,15802234.942898232,-0.2145748987854117,0.008334176873502809,592.99,588.05
833,2016-08-09,587.8,92228096,15803630.886355905,0.04444444444445761,0.010659177043855016,591.09,584.79
832,2016-08-10,592.1,102905000,15805508.081405167,0.15797207935341473,0.023160044244022827,599.98,586.37
831,2016-08-11,589.12,74514400,15807203.999185225,1.0,0.014220090522191378,597.54,589.12
830,2016-08-12,587.56,69218000,15808977.093403228,-0.22950819672130685,0.010360054347826126,589.91,583.81
829,2016-08-13,585.59,43563000,15810918.000648918,0.7453027139874662,0.008155134840642814,589.77,584.98
828,2016-08-14,570.47,60851100,15813011.15746665,0.45524174246050175,0.03567342338496215,585.67,564.78
827,2016-08-15,567.24,57262300,15814679.999647416,0.22630560928433496,0.018124769934617663,573.58,563.24
826,2016-08-16,577.44,58405200,15816260.608894428,-0.42743009320906,0.026479091742472288,581.74,566.72
825,2016-08-17,573.22,54443000,15817653.621646138,0.6215644820295834,0.01637358072556085,580.89,571.43
824,2016-08-18,574.32,59896600,15819556.910781445,0.5917431192660105,0.007599658363981826,577.79,573.43
823,2016-08-19,575.63,50631600,15821471.999374598,0.2857142857142738,0.007068983528920254,578.24,574.18
822,2016-08-20,581.7,45301400,15823250.393673714,-0.6956521739130428,0.012776003332870458,582.82,575.46
821,2016-08-21,581.31,38299400,15825233.553525658,0.4467005076142465,0.0067704574354743455,584.16,580.22
820,2016-08-22,586.75,72844000,15827264.923732424,-0.5674300254452818,0.013521184909944804,588.45,580.59
819,2016-08-23,583.41,85349200,15829083.658147788,0.5459183673469477,0.01336128295584306,589.47,581.63
818,2016-08-24,580.18,56328200,15830826.572787756,0.8235294117647451,0.00641058603726369,583.59,579.85
817,2016-08-25,577.76,136130000,15832347.40376627,0.01893939393939803,0.0091006239442933,580.45,575.17
816,2016-08-26,579.65,48856800,15833943.315794013,-0.4840425531914736,0.006508005192557319,580.62,576.86
815,2016-08-27,569.95,59698300,15835536.647074303,0.7644959857270213,0.01934593148675474,579.84,568.63
814,2016-08-28,573.91,86301600,15837523.191789655,-0.9395348837209317,0.0075461102434058475,574.04,569.74
813,2016-08-29,574.11,110398000,15839161.23216805,0.5444839857651254,0.004894873447488886,576.28,573.47
812,2016-08-30,577.5,70342400,15841282.292640693,-0.5952941176470524,0.007402762536796084,578.36,574.11
811,2016-08-31,575.47,75840896,15842887.061011,0.13270142180093414,0.007306220675565759,577.86,573.64
810,2016-09-01,572.3,76923400,15844583.0578368,0.7822222222222182,0.007818608287724786,576.31,571.81
809,2016-09-02,575.54,79910800,15846265.40118845,-0.958592132505167,0.008438007721737988,575.64,570.81
808,2016-09-03,598.21,159014000,15847912.983734807,-0.8985849056603804,0.04420119885327088,599.5,574.06
807,2016-09-04,608.63,97942896,15850100.167589504,-0.5717144763175404,0.02504218246211933,611.84,596.85
806,2016-09-05,606.59,82446800,15851676.00026377,-0.277533039647594,0.011182449629714684,609.05,602.24
805,2016-09-06,610.44,78529104,15853216.119520344,-0.8641114982578447,0.009463982457008144,610.83,605.09
804,2016-09-07,614.54,75032400,15855235.20031243,-1.0,0.009876017491851831,614.54,608.51
803,2016-09-08,626.32,86713000,15856770.730616936,-0.6718017414601554,0.024290641676428398,628.77,613.84
802,2016-09-09,622.86,64550200,15858589.461516231,0.20852359208523508,0.010489343019078869,626.83,620.26
801,2016-09-10,623.51,45016800,15860410.562781671,0.17472118959108474,0.0043183022169426015,625.09,622.4
800,2016-09-11,606.72,73610800,15862377.854694093,0.5612857647474374,0.04541079849860457,628.82,600.51
799,2016-09-12,608.24,72812304,15864438.246415889,-0.8557377049180181,0.0050246289187988145,608.46,605.41
798,2016-09-13,609.24,86920600,15866366.042938743,-0.08665105386416772,0.007022679801983612,611.19,606.92
797,2016-09-14,610.68,47877700,15868315.937970787,-0.28248587570617645,0.0058143354575916125,611.95,608.41
796,2016-09-15,607.16,59464600,15869905.309967719,1.0,0.00643639758266605,611.09,607.16
795,2016-09-16,606.97,64963400,15871806.446776612,0.8102766798418879,0.004166323589954669,609.26,606.73
794,2016-09-17,605.98,37140300,15873788.78015776,0.40823970037454993,0.004397088369948222,607.86,605.19
793,2016-09-18,609.87,48679400,15875528.124026433,-0.865116279069783,0.007092432539420655,610.16,605.86
792,2016-09-19,609.23,54796400,15876941.818360882,0.2781954887217686,0.00436158525587415,610.93,608.27
791,2016-09-20,608.31,72710896,15878860.206144895,0.5345911949686668,0.002609766105867736,609.53,607.94
790,2016-09-21,597.15,82776200,15880785.405676967,0.6705577172503305,0.012773571464073354,603.59,595.88
789,2016-09-22,596.3,67085300,15882438.730504781,0.9210526315790182,0.003817305116528216,598.49,596.21
788,2016-09-23,602.84,51067000,15884200.69836109,-0.9002695417789754,0.01244548809124467,603.21,595.79
787,2016-09-24,602.63,35359500,15886008.194082605,0.5354330708661308,0.004212551413029185,604.58,602.04
786,2016-09-25,600.83,33977800,15888242.223257825,0.38964577656674826,0.006088759850684296,603.38,599.71
785,2016-09-26,608.04,59153800,15890274.399710547,-0.9743260590500582,0.012965829463557472,608.14,600.35
784,2016-09-27,606.17,49422400,15892095.130079022,0.004830917874419249,0.0068089865464951585,608.25,604.11
783,2016-09-28,604.73,48722600,15893923.435252095,0.8787878787878753,0.0032660332541567996,606.59,604.61
782,2016-09-29,605.69,55658600,15895758.731364228,0.14720812182739063,0.0032560907077452436,606.82,604.85
781,2016-09-30,609.73,56122400,15897526.364128385,-1.0,0.009228686521825317,609.73,604.14
780,2016-10-01,613.98,56357000,15899357.685918108,-0.525423728813568,0.008705917072451035,615.24,609.93
779,2016-10-02,610.89,39249800,15901024.05834111,0.4411085450346306,0.007052691587262873,614.01,609.68
778,2016-10-03,612.13,46798300,15902861.937823664,-0.5829383886255434,0.0034535247229815105,612.57,610.46
777,2016-10-04,610.2,49801600,15904784.259259257,0.4396887159532723,0.004199003349399455,612.05,609.48
776,2016-10-05,612.51,68077504,15906709.970449463,-0.37947494033414186,0.006866376061092624,613.81,609.62
775,2016-10-06,613.02,56812100,15908641.95132296,-0.31914893617016127,0.003836922624781659,613.82,611.47
774,2016-10-07,617.12,64071400,15910357.781306716,-0.7405582922824387,0.009941071807511987,617.91,611.82
773,2016-10-08,619.11,42345900,15912296.59672756,-0.41035856573704244,0.004065830822561296,619.85,617.34
772,2016-10-09,616.75,39243400,15914319.607620591,0.8918918918919037,0.004183019203126818,619.2,616.61
771,2016-10-10,618.99,67481104,15915870.84928674,-0.08984374999998479,0.008300638760092093,621.32,616.2
770,2016-10-11,641.07,103590000,15917473.65966275,-0.914334181509755,0.038078935469284994,642.08,618.5
769,2016-10-12,636.19,92370200,15919214.046118297,0.9180633147113493,0.008379234478131298,641.34,635.97
768,2016-10-13,636.79,61620700,15920599.993718496,0.07368421052633711,0.005974560948383045,638.83,635.03
767,2016-10-14,640.38,58144600,15922270.2723383,-0.5784543325527021,0.006703191472661311,641.28,637.01
766,2016-10-15,638.65,39035400,15923924.265247006,0.46496815286624993,0.007355812028548729,642.1,637.39
765,2016-10-16,641.63,40298100,15925608.821283294,-0.3650000000000091,0.006258997308631157,642.9,638.9
764,2016-10-17,639.19,58063600,15927170.753610037,0.7111716621252993,0.005718114112991294,642.33,638.66
763,2016-10-18,637.96,65546700,15928943.9996238,0.17299578059070364,0.00741308393675421,640.74,636.0
762,2016-10-19,630.52,69381696,15930455.99980968,0.5377532228360979,0.017018475859150978,638.87,628.01
761,2016-10-20,630.86,56957300,15931988.236692768,-0.42076502732242915,0.005803444011036008,631.92,628.26
760,2016-10-21,632.83,55951000,15933981.64277926,-0.2588235294117651,0.005389724648478951,634.09,630.69
759,2016-10-22,657.29,78556496,15935832.977833224,-0.9282051282051218,0.040038538080045524,658.2,632.85
758,2016-10-23,657.07,54474600,15937572.255619643,0.12154696132595033,0.011009397524406207,661.13,653.89
757,2016-10-24,653.76,62218200,15939288.38105727,0.49785407725323294,0.007091119362103549,657.25,652.59
756,2016-10-25,657.59,90378800,15940883.517085113,0.27425373134328024,0.01639143730886837,664.42,653.7
755,2016-10-26,678.3,88877104,15942670.01474274,-0.8702947845804935,0.03352694319425871,679.73,657.68
754,2016-10-27,688.31,96105296,15944601.494965931,-0.9469194312796048,0.015555653853526294,688.59,678.04
753,2016-10-28,689.65,81145504,15946379.12274342,-0.7484076433120808,0.009127906976744312,690.44,684.16
752,2016-10-29,714.48,134760992,15948097.679431194,-0.6098846787479437,0.04396702835040349,720.4,690.05
751,2016-10-30,701.86,100665000,15950238.902345197,0.3892351274787542,0.02471573405029964,714.12,696.47
750,2016-10-31,700.97,97064400,15951969.513673909,-0.05508233957979214,0.025062620972332937,709.29,691.68
749,2016-11-01,729.79,130527000,15953717.5817701,-0.6206209057248602,0.050061311204266136,736.45,701.34
748,2016-11-02,740.83,84865200,15955226.46356114,-1.0,0.025312641253578447,740.83,722.35
747,2016-11-03,688.7,172808000,15957108.000580803,0.6882118029877216,0.09107563817606253,745.77,678.16
746,2016-11-04,703.23,99907696,15958613.466433456,-0.653720168460465,0.031010564197817513,706.93,685.56
745,2016-11-05,703.42,53752300,15960218.620454352,-0.16274309109518126,0.0138871121345216,707.51,697.74
744,2016-11-06,711.52,59902200,15962144.867326288,-0.6272108843537414,0.020886318750799288,714.26,699.56
743,2016-11-07,703.13,65047100,15963862.703909662,0.4040590405904043,0.015251709485887992,710.74,699.9
742,2016-11-08,709.85,79660800,15965823.016130168,-0.40754716981132455,0.015076306020566388,712.99,702.39
741,2016-11-09,723.27,132429000,15967710.231310576,0.06743002544529286,0.04429229533832036,740.05,708.61
740,2016-11-10,715.53,68807800,15969725.274971,0.2684165961050031,0.01633833213435884,723.02,711.21
739,2016-11-11,716.41,63119700,15971638.293714494,-0.02301790281327787,0.005464328139193742,718.32,714.41
738,2016-11-12,705.05,64622500,15973722.623927383,0.8445121951219541,0.018304848273456582,717.15,704.03
737,2016-11-13,702.03,80318096,15975358.755323848,-0.6399108138238541,0.025439591605218293,705.26,687.32
736,2016-11-14,705.02,62993000,15986884.67561204,-0.6105100463678561,0.009216524216524255,706.28,699.81
735,2016-11-15,711.62,72038496,15988764.53163205,-0.21606118546844966,0.014820272318961783,715.72,705.26
734,2016-11-16,744.2,141294000,15990919.025799515,-0.8231786362457888,0.05423457119957261,747.61,709.04
733,2016-11-17,740.98,108579000,15992872.248913601,0.8178438661710001,0.021667919664912452,755.65,739.51
732,2016-11-18,751.59,87363104,15994668.593248978,-0.8386491557223311,0.021587395876928903,752.88,736.89
731,2016-11-19,751.62,110608000,15996464.869215827,-0.2149532710280354,0.015655134804410546,756.24,744.47
730,2016-11-20,731.03,154116000,15998087.46289482,0.30261054874800575,0.04992818002872794,755.48,717.94
729,2016-11-21,739.25,60802400,15999868.712884681,-0.5593220338983016,0.015329495261668108,741.72,730.51
728,2016-11-22,751.35,129906000,16001511.109336527,-0.7093425605536359,0.02344383754258833,753.87,736.53
727,2016-11-23,744.59,76543800,16003510.972481498,0.14928732183044935,0.017732194641764495,752.25,738.92
726,2016-11-24,740.29,85919296,16005428.379418878,-0.019490254872554513,0.01791517821170534,746.83,733.49
725,2016-11-25,741.65,67807600,16007303.416705994,-1.0,0.009534871157689948,741.65,734.59
724,2016-11-26,735.38,54962700,16009268.54007452,0.0858505564387948,0.016965381451362817,742.21,729.63
723,2016-11-27,732.03,52601800,16011159.360955153,0.7629255989911863,0.01078266072011306,739.02,731.09
722,2016-11-28,735.81,61888600,16013140.28757424,-0.2043399638336143,0.007549694189602409,738.01,732.48
721,2016-11-29,735.6,68511104,16015037.085372485,0.2852233676975615,0.0039520323767876925,737.47,734.56
720,2016-11-30,745.69,84070800,16016758.478724401,-0.615780445969142,0.01583636659966313,747.93,736.27
719,2016-12-01,756.77,80461904,16018646.668076167,-0.7530662305805416,0.016393003149922952,758.28,746.05
718,2016-12-02,777.94,127605000,16020432.372676555,-0.7171717171717256,0.03136468041291548,781.3,757.54
717,2016-12-03,771.16,69547296,16022371.114943722,0.05899925317401622,0.017205268230003196,778.25,764.86
716,2016-12-04,773.87,60557900,16024353.413364002,-1.0,0.007399823752008756,773.87,768.16
715,2016-12-05,758.7,106363000,16026249.999999998,0.35753676470588114,0.028135869354400742,773.47,751.71
714,2016-12-06,764.22,116218000,16028220.893198293,-0.5942028985507299,0.009094264023618697,765.62,758.72
713,2016-12-07,768.13,96426096,16030328.738624973,-0.4215436810856694,0.015427696575548558,771.54,759.75
712,2016-12-08,770.81,80111904,16032275.000324335,-0.11085714285712,0.011392042495573377,774.7,765.95
711,2016-12-09,772.79,68705296,16033932.992145345,-0.286885245901635,0.006338156219965186,774.53,769.65
710,2016-12-10,774.65,53843100,16035587.000580909,0.1674641148325442,0.005407363328245147,777.09,772.91
709,2016-12-11,769.73,57313400,16037945.835552726,0.0798722044728315,0.012120038722168424,774.8,765.41
708,2016-12-12,780.09,76571000,16039813.315130305,-0.691919191919204,0.015427769985974749,781.92,770.04
707,2016-12-13,780.56,81645600,16042042.792354207,0.5047619047619221,0.013450329853327355,788.46,777.96
706,2016-12-14,781.48,75979000,16039270.52387777,-0.788053949903676,0.006653760849219806,782.03,776.84
705,2016-12-15,778.09,81580096,16045395.757560179,0.8402203856748884,0.00465342853846449,781.43,777.8
704,2016-12-16,784.91,83608200,16047050.666955449,-0.9604612850082354,0.007792441203656074,785.03,778.96
703,2016-12-17,790.83,78989800,16048891.706182111,-0.560784313725502,0.00974311295642979,792.51,784.86
702,2016-12-18,790.53,60524400,16050637.00049334,0.2548435171386032,0.008482825754415287,794.74,788.03
701,2016-12-19,792.71,74886400,16052643.000592902,-0.4528875379939288,0.004160922738367708,793.61,790.32
700,2016-12-20,800.88,99629296,16054181.81750075,-0.9065040650406433,0.012420321868097231,801.34,791.5
699,2016-12-21,834.28,155576000,16056294.245337298,-1.0,0.043552657873701044,834.28,799.41
698,2016-12-22,864.54,200027008,16058237.000023134,-0.46000480422771994,0.04990529621904145,875.78,834.15
697,2016-12-23,921.98,275564000,16060206.676934423,-0.8960953011250833,0.06988171906253982,925.12,864.68
696,2016-12-24,898.82,137727008,16061897.740370708,0.3279483037156692,0.04027413303259666,923.48,886.34
695,2016-12-25,896.18,143664992,16063953.774911292,-0.8135911899006164,0.04138275996220755,899.65,862.42
694,2016-12-26,907.61,123771000,16065700.0,-0.31572481572482236,0.018151208036480775,913.18,896.9
693,2016-12-27,933.2,167308000,16067602.564294899,-0.6172115115954224,0.03940111190620352,940.05,904.26
692,2016-12-28,975.92,236630000,16069728.466472663,-1.0,0.04395451579431545,975.92,934.83
691,2016-12-29,973.5,199320000,16071512.472521828,-0.5261044176706842,0.025535056864212955,979.4,954.5
690,2016-12-30,961.24,187474000,16073516.556739211,-0.4010610079575605,0.03876487100654986,972.53,934.83
689,2016-12-31,963.74,99135104,16075450.040467346,-1.0,0.017176228100309172,963.74,947.24
688,2017-01-01,998.33,147775008,16077256.479320465,-0.7859396124380351,0.046053587364838215,1003.08,958.7
687,2017-01-02,1021.75,222184992,16079300.0,-0.44422023637935515,0.03473793835492986,1031.39,996.7
686,2017-01-03,1043.84,185168000,16081361.999923361,-0.9786476868327393,0.022004698512137728,1044.08,1021.6
685,2017-01-04,1154.73,344945984,16083300.0,-0.9184489653973212,0.11013021830716198,1159.42,1044.4
684,2017-01-05,1013.38,510199008,16085036.999940792,0.26635314236853325,0.2426495379215547,1191.1,910.42
683,2017-01-06,902.2,351876000,16087004.830414541,0.775772088168478,0.160583293894936,1046.81,883.94
682,2017-01-07,908.59,279550016,16088698.46245281,-1.0,0.09411282914033368,908.59,823.56
681,2017-01-08,911.2,158715008,16090832.340869183,0.1364701640526398,0.061078872898245956,942.72,887.25
680,2017-01-09,902.83,141876992,16092526.350475725,-0.3589138134592693,0.03709868161709968,913.69,879.81
679,2017-01-10,907.68,115808000,16094532.267979905,0.04127443881245818,0.015302956429236358,914.87,901.06
678,2017-01-11,777.76,310928992,16096399.91256943,0.8086545825887159,0.17253416436334812,919.45,762.77
677,2017-01-12,804.83,222326000,16098717.009803312,-0.3922542204568036,0.09093371862019145,826.25,755.76
676,2017-01-13,823.98,168968000,16100578.159664068,-0.7951020408163273,0.060964988677930675,829.0,780.0
675,2017-01-14,818.41,93063296,16102689.351303138,0.47414935925762847,0.027425648980779014,835.09,812.46
674,2017-01-15,821.8,71013600,16104697.806035534,-0.7107279693486591,0.01276065221111294,823.31,812.87
673,2017-01-16,831.53,82755200,16106902.480968816,-0.5792426367461427,0.017352576115261982,834.53,820.27
672,2017-01-17,907.94,155095008,16108751.515518645,-0.9343029087261813,0.09598652145135085,910.56,830.8
671,2017-01-18,886.62,225676992,16110663.658613611,0.04324324324324236,0.0651000142956113,917.5,858.3
670,2017-01-19,899.07,105625000,16112890.764901508,-0.45337937839171494,0.022817840016209987,904.61,884.34
669,2017-01-20,895.03,86728400,16115152.979229746,-0.29459241323647956,0.013794715922375482,899.4,887.01
668,2017-01-21,921.79,111158000,16117457.515269205,-0.6494974874371837,0.0355535704315784,927.37,895.53
667,2017-01-22,924.67,116573000,16119739.298344275,-0.3565173880410305,0.04334153826135048,937.53,897.56
666,2017-01-23,921.01,73588600,16121447.008175807,0.2593235039028634,0.012458130740140435,928.27,916.74
665,2017-01-24,892.69,111349000,16123207.815703098,0.9748901443816642,0.034984846488338404,924.15,892.29
664,2017-01-25,901.54,120831000,16125172.77214544,-0.7041522491349403,0.012960803659520972,903.25,891.69
663,2017-01-26,917.59,131958000,16126979.697904292,-0.7966101694915245,0.018960549645390085,919.33,902.22
662,2017-01-27,919.75,125594000,16129200.0,-0.05834464043418586,0.008025175312513616,923.22,915.85
661,2017-01-28,921.59,68979600,16131100.0,0.13170731707313332,0.004457442297865889,923.91,919.81
660,2017-01-29,919.5,60851700,16133091.817292007,0.8360655737704805,0.0046308848568980465,923.42,919.15
659,2017-01-30,920.38,78227296,16135022.061539799,0.49162011173185105,0.0038906699994565312,923.05,919.47
658,2017-01-31,970.4,164582000,16136836.886850784,-0.9365452408930668,0.055442147324530865,972.02,920.96
657,2017-02-01,989.02,150110000,16139223.955026187,-0.9902014153511125,0.01891980966898058,989.11,970.74
656,2017-02-02,1011.8,145820992,16141150.0,-0.8864686468646845,0.03060606060606056,1013.52,983.22
655,2017-02-03,1029.91,201278000,16143012.000077676,-0.6842105263158038,0.02479583967729809,1033.87,1008.79
654,2017-02-04,1042.9,155064000,16144799.999999998,-0.8048145738451536,0.029806172612064155,1045.9,1015.16
653,2017-02-05,1027.34,114208000,16146787.000408825,0.5324553151458242,0.020373351732597463,1043.63,1022.37
652,2017-02-06,1038.15,111762000,16148361.999711024,-0.21237864077669877,0.016024893037728527,1044.64,1028.16
651,2017-02-07,1061.35,146007008,16150262.00028266,-0.9467645709040702,0.020949103005364626,1061.93,1040.14
650,2017-02-08,1063.07,201855008,16152086.99991534,-0.23336547733847235,0.0390466149559455,1078.97,1037.49
649,2017-02-09,994.38,407220000,16154235.736841047,0.39491338002211607,0.12740678125293506,1088.99,953.34
648,2017-02-10,988.67,190452000,16156102.364793107,-0.6078130984297194,0.05244920301718501,998.91,946.69
647,2017-02-11,1004.45,102261000,16157775.000248892,-0.634164777021925,0.026757002730306324,1009.29,982.83
646,2017-02-12,999.18,67530000,16159541.172761666,0.4234693877551068,0.007812500000000031,1004.76,996.92
645,2017-02-13,990.64,100607000,16161594.628724866,-0.1218390804597681,0.02612900319354486,1002.1,976.0
644,2017-02-14,1004.55,137946000,16163674.999751134,-0.4440894568690059,0.02524880763917595,1011.51,986.47
643,2017-02-15,1007.48,89759400,16165412.000238217,-0.6253443526170757,0.00721519364744933,1008.84,1001.58
642,2017-02-16,1027.44,122277000,16167275.0,-0.5388802488336037,0.025524735771349092,1033.37,1007.65
641,2017-02-17,1046.21,136474000,16169161.999980884,-0.4943697784235348,0.026829220753907902,1053.17,1025.64
640,2017-02-18,1054.42,99073504,16171037.000436258,-0.055162659123069835,0.013476806359070035,1061.1,1046.96
639,2017-02-19,1047.87,77423296,16172725.00023858,0.33932584269664656,0.012656907732564667,1056.81,1043.46
638,2017-02-20,1079.98,109478000,16174600.0,-0.973711340206186,0.03699854103691268,1080.49,1041.69
637,2017-02-21,1115.3,186868992,16176325.00044831,-0.9032738095238071,0.03735823882588386,1117.25,1076.93
636,2017-02-22,1117.44,136100000,16178036.999749426,-0.3599033816425121,0.022282023681377956,1125.39,1100.55
635,2017-02-23,1166.72,189454000,16179925.0,-0.6681193429433494,0.05339801480394162,1176.62,1116.96
634,2017-02-24,1173.68,330759008,16181936.999863675,-0.2193482390764281,0.058352022239087295,1200.39,1131.96
633,2017-02-25,1143.84,139960992,16184000.000000002,0.2339832869080778,0.042942216829999734,1174.85,1124.59
632,2017-02-26,1165.2,116486000,16186275.0,-0.8781862087469824,0.032570984120880546,1167.47,1130.2
631,2017-02-27,1179.97,131570000,16188061.999881353,-0.7838709677419354,0.015982402172231788,1181.98,1163.38
630,2017-02-28,1179.97,184956000,16189975.00021187,0.23938404106392275,0.018149942408022278,1193.25,1171.82
629,2017-03-01,1222.5,229056992,16191787.000408998,-1.0,0.03627843123961895,1222.5,1179.69
628,2017-03-02,1251.01,368275008,16193750.000399677,-0.5218232638142306,0.037977267531110345,1262.13,1215.62
627,2017-03-03,1274.99,315739008,16195625.00019608,-0.6405405405405438,0.02366655739539934,1280.31,1250.71
626,2017-03-04,1255.15,183270000,16197250.000398358,-0.007977091429742234,0.03827215581284305,1279.4,1230.51
625,2017-03-05,1267.12,134127000,16199125.000000002,-0.9883681149503885,0.023304020601296365,1267.29,1238.06
624,2017-03-06,1272.83,153656992,16200900.0,-0.44385964912279874,0.008994295722975764,1276.0,1264.6
623,2017-03-07,1223.54,291256000,16202800.0,0.4702473498233213,0.05556820948625914,1275.55,1204.8
622,2017-03-08,1150.0,332603008,16204587.0,0.954329210275926,0.06873605127408594,1232.16,1148.08
621,2017-03-09,1188.49,212283008,16206436.999890618,-0.6809532278143331,0.048880775416177705,1197.46,1141.23
620,2017-03-10,1116.72,563795968,16208350.0,0.5914501604388778,0.16245711979552033,1270.47,1077.25
619,2017-03-11,1175.83,283320000,16210225.000212617,-0.5355438007998967,0.0694334957718217,1193.83,1116.32
618,2017-03-12,1221.38,227176000,16212149.999999998,-0.7830298333979118,0.04387142832860237,1226.98,1175.36
617,2017-03-13,1231.92,380276992,16213986.999967529,-0.4641101278269577,0.016647841673623664,1237.37,1217.03
616,2017-03-14,1240.0,245306000,16215937.0,-0.6006641760066449,0.019551032333463118,1244.81,1220.72
615,2017-03-15,1249.61,297804992,16217724.999799939,-0.6627318718381084,0.009563282157140933,1251.61,1239.75
